tweet_id,keyword,location,tweet_text,target,sentiment,sentiment_score,sentiment_negative,sentiment_neutral,sentiment_positive
5896,flooding,Unknown,#stormbrendan is upon us. Here are some of Aspray's top tips if the storm causing flooding to your property: https://t.c…,0,Neutral,-0.08272498100996017,0.15994426608085632,0.7628363966941833,0.07721928507089615
5897,flooding,Unknown,VENICE RUNS DRY: Gondolas stranded in mud just two months after severe flooding #venice #gondolas #flooding #beached #…,1,Negative,-0.7592762187123299,0.767400324344635,0.22447559237480164,0.008124105632305145
5898,flooding,Unknown,"rt: Argus911: ""So we closed the roads. They're just going to be closed until we get some money. There just ain't an… https://t.co/tzxRMXE9lu",0,Negative,-0.5230138134211302,0.5412706732749939,0.44047242403030396,0.018256859853863716
5899,flooding,USA,"In Labadie Missouri, coal ash combined with a rise in extreme flooding is creating a public health scare. : h…",0,Negative,-0.8212317926809192,0.8284551501274109,0.1643214225769043,0.007223357446491718
5900,flooding,USA,🛑 Democrats are flooding our country with ILLEGALS &amp; giving them a means to vote. Democrats ILLEGAL… https://t.co/Xc41PBFVzl,0,Negative,-0.8624785537831485,0.8692673444747925,0.12394394725561142,0.006788790691643953
5901,flooding,UK,"I’m pretty much resigned to muddy (knee length) boots &amp; trousers but, while considering my (and the dog’s) options for w…",0,Neutral,-0.13470803201198578,0.206601083278656,0.721505880355835,0.07189305126667023
5902,flooding,Unknown,Citizens United wreaked havoc on our democracy. Democrats agree. We therefore better give some thought to 2 billionaires…,0,Negative,-0.8616109574213624,0.8708733320236206,0.11986427754163742,0.009262374602258205
5903,flooding,Unknown,"Received video from Bukavu, DRC where heavy rain &amp; flooding this weekend has led to 13 people being killed. https://t.co…",1,Negative,-0.8783946642652154,0.883034884929657,0.11232484877109528,0.0046402206644415855
5904,flooding,Unknown,"Hollywood Ave. *RESIDENTIAL street. *RAT RUN for thousands *SPEEDING abounds. *AIR POLLUTED *SINGLE TRACK, LISTED BRID…",0,Negative,-0.7667597541585565,0.7772902846336365,0.21217907965183258,0.010530530475080013
5905,flooding,Oxfordshire,"""We’re in a state of anxiety, shock &amp; grief. This is #ClimateChange. This is what a +1.5 degree world looks like"" …",1,Negative,-0.8416154868900776,0.8506118059158325,0.14039187133312225,0.008996319025754929
5906,flooding,Unknown,Mfs love flooding they alreado with partial leaves 🤦🏽‍♂️.,0,Negative,-0.8605647841468453,0.8713014721870422,0.11796190589666367,0.010736688040196896
5907,flooding,Earth,"📢 Calling all Lincs, Notts &amp; Derbys flood-hit farmers 🌊 If you had uninsurable damage during the devastating Oct/ Nov…",0,Neutral,-0.37312572076916695,0.4053715169429779,0.5623827576637268,0.03224579617381096
5908,flooding,Ballycastle,"Storm surge from Storm Brendan flooding the harbour on Rathlin Island, off the County Antrim coast. Footage from Dougl…",1,Neutral,-0.2664404772222042,0.28003451228141785,0.7063713669776917,0.013594035059213638
5909,flooding,Unknown,Flooding the labor market with unskilled lab… https://t.co/3I6sNY3CJS,0,Negative,-0.7010232154279947,0.7094717621803284,0.2820797562599182,0.008448546752333641
5910,flooding,Spain,VENICE RUNS DRY: Gondolas stranded in mud just two months after severe flooding #venice #gondolas #flooding… https://t.co/TkS4Tk21xi,1,Negative,-0.6761333076283336,0.6867549419403076,0.3026233911514282,0.010621634311974049
5911,flooding,"Melbourne, Victoria",How good is it when the supercoach podcasts come flooding in? My favourite time of year 🥰,0,Positive,0.9868034755345434,0.00274884351529181,0.007698857691138983,0.9895523190498352
5912,flooding,southampton,I Just have to say what an amazing job they've made of making the flooding situation worse in Bubb lane!,0,Positive,0.8403944633901119,0.03800592198967934,0.08359367400407791,0.8784003853797913
5913,floods,"Dover, England",Water levels in Venice drastically drop two months after floods https://t.co/MfX4hfTAwe,1,Negative,-0.6454704981297255,0.659946084022522,0.3255782723426819,0.014475585892796516
5914,floods,"Malacca, Malaysia",our 2020 so far: 🇦🇺 Australia bushfires 🇺🇲🇮🇷 World War 3 threats from US &amp; Iran 🇮🇩 flash floods in Indonesia 🇵🇷🇮🇷 Puerto Ri…,0,Negative,-0.8364475453272462,0.8458039164543152,0.14483962953090668,0.009356371127068996
5915,floods,Unknown,Thanks to the Turks/Ottomans there is a ceasefire in #Libya and #Idlib....saving Muslim lives while the Arab nations deal…,0,Positive,0.6481765694916248,0.02047364041209221,0.31087616086006165,0.668650209903717
5916,floods,#WMCA but wanting OUT,"What forests do: 🌳 buffer impact of storms &amp; floods 🌿 help address the climate crisis 🌲 provide shelter, jobs &amp; se… https://t.co/I9ErTowd0g",0,Neutral,0.14810876548290253,0.02958713471889496,0.7927169799804688,0.17769590020179749
5917,floods,"Karachi , Pakistan","It's literally been two weeks into 2020 and we have already seen the Australian fires, volcano in Philippines, record breaki…",1,Negative,-0.5490678660571575,0.5879681706428528,0.37313157320022583,0.03890030458569527
5918,floods,"Madrid, España",I want to help you with my project to save the Caribbean Sea from floods and hurricanes https://t.co/qD8Om9NqQK,0,Positive,0.6605368768796325,0.010086067952215672,0.31929099559783936,0.6706229448318481
5919,floods,"Rawalpindi, Pakistan","Unprecedented floods are ravaging #Iran's Sistan &amp; Baluchistan province, with significant human &amp; material costs. Even as sear…",1,Negative,-0.7771143782883883,0.7853959202766418,0.2063225656747818,0.008281541988253593
5920,floods,"North Africa,West/Central Asia",has published the first digital situation report in #Somali. Read how humanitarian partners ramped up assistance to p…,0,Neutral,0.1176967304199934,0.008270727470517159,0.8657618165016174,0.12596745789051056
5921,floods,"Kent, UK","Venice canals almost dry, two months after severe floods - https://t.co/5XXdyMnecU #GoogleAlerts",1,Neutral,0.05415831133723259,0.058838631957769394,0.8281643986701965,0.11299694329500198
5922,floods,"Kent, UK","Venice canals almost dry, two months after severe floods https://t.co/Qt0Il9semQ",1,Neutral,-0.0611865296959877,0.1370609700679779,0.7870646119117737,0.0758744403719902
5923,floods,"Madrid, España",I want to help you with my project to save the Caribbean Sea from floods and hurricanes https://t.co/qD8Om9NqQK,0,Positive,0.6605368182063103,0.010086067020893097,0.31929102540016174,0.6706228852272034
5924,floods,"Suffolk, Essex & Cambs",Book NOW to hear &amp; discuss #Floods #RisingWaters #Essex #AllAtSea 15 MAR …,0,Neutral,0.011738762259483337,0.028180230408906937,0.9319008588790894,0.039918992668390274
5925,floods,Herefordshire & Worcestershire,With a double Yellow weather warning in place for wind &amp; rain you’ll need to take extra care. Driving conditions will be h…,0,Neutral,-0.22100641578435898,0.2650960087776184,0.6908144354820251,0.04408959299325943
5926,floods,Satan’s asshole,Indonesia: Jakarta residents file first ever class action suit against government after biblical floods: -&gt; dumped 337 m…,0,Negative,-0.69394101947546,0.7030261158943176,0.287888765335083,0.009085096418857574
5927,floods,"Dublin, Ireland",Water levels in Venice drastically drop two months after floods https://t.co/MfX4hfTAwe,1,Negative,-0.6454704981297255,0.659946084022522,0.3255782723426819,0.014475585892796516
5928,floods,"Pontevedra, Spain","Venice canals almost dry, two months after severe floods https://t.co/27zxHQQPc7",1,Neutral,-0.0611865296959877,0.1370609700679779,0.7870646119117737,0.0758744403719902
5929,floods,"Lagos state, Nigeria","Testimonies from TestCode Camp 1.0 We completed the first cohort on 31st of November, 2019 and we have been receiv… https://t.co/SuPqeoyFb6",0,Neutral,0.15819917619228363,0.004236668348312378,0.8333275318145752,0.162435844540596
5930,floods,"Cape Town, South Africa","“Hotter oceans lead to more severe storms and disrupt the water cycle, meaning more floods, droughts and wildfires,… https://t.co/4zsD7RgUAl",0,Negative,-0.7973931292071939,0.8050333857536316,0.1873263418674469,0.00764025654643774
5931,floods,Unknown,"The date is 2035 and Australia has divided into two bitterly opposed groups - those who prefer fires, and those who prefer f…",0,Negative,-0.7534378743730485,0.7612254023551941,0.2309870570898056,0.007787527982145548
5932,floods,Oban,Sting in the tail as Storm Brendan hits Oban https://t.co/PESh2PpB9h https://t.co/9ZJfn74uue,1,Neutral,0.010301269590854645,0.03045182302594185,0.9287950992584229,0.040753092616796494
5933,floods,Unknown,"From Ethiopia, Somalia, to Kenya, first it was drought, then floods, al Shabaab in between, and now LOCUSTS – which have South…",0,Neutral,-0.37538324296474457,0.39586877822875977,0.5836457014083862,0.020485535264015198
5934,floods,"Westhouses, UK","We have no idea how many more rounds there are! But we’ve already shown in the League &amp; Cup, plus our response to the flo…",0,Neutral,0.4266964765265584,0.012109312228858471,0.5490849018096924,0.43880578875541687
5935,floods,Unknown,"Venice canals almost dry, two months after severe floods - https://t.co/5XXdyMnecU #GoogleAlerts",1,Neutral,0.05415831133723259,0.058838631957769394,0.8281643986701965,0.11299694329500198
5936,floods,"Madrid, España",I want to help you with my project to save the Caribbean Sea from floods and hurricanes https://t.co/qD8Om9NqQK,0,Positive,0.6605368182063103,0.010086067020893097,0.31929102540016174,0.6706228852272034
5937,floods,Tír nAill,Then told them they were all privileged idiots who cared more for their hobby than community safety. That the area… https://t.co/b8JLniR7lL,0,Negative,-0.8761683437041938,0.8837361931800842,0.10869588702917099,0.007567849475890398
5938,floods,"Deer Park, Victoria, Australia","Remember that fires are easier to start than floods, so I will be in the lazy team",0,Neutral,-0.34990712255239487,0.4353893995285034,0.479128360748291,0.08548227697610855
5939,floods,Unknown,"By destroying the environment, the mullahs have worsened the floods, doing nothing to help the victims. They squandered…",0,Negative,-0.9265510584227741,0.9306125044822693,0.06532612442970276,0.004061446059495211
5940,floods,Unknown,Happy with the fires ? Guess what scientists predict next. Unprecedented cyclones and floods. #ClimateEmegency,0,Negative,-0.7470847610384226,0.7662560939788818,0.21457256376743317,0.01917133294045925
5941,floods,"Russia, Saint-Petersburg",Exceptionally low tides leave Venice's canals nearly dry just 2 months after floods https://t.co/BtDSeyJPQt https://t.co/M…,1,Negative,-0.6431484296917915,0.6600759625434875,0.32299649715423584,0.016927532851696014
5942,floods,Kenya,"The mess had become too much. Weird animals like dinosaurs, giant vegetabl… https://t.co/czrGLpUZUg",0,Negative,-0.8705148790031672,0.8788687586784363,0.11277737468481064,0.008353879675269127
5943,floods,"Seewis im Prättigau, Schweiz","Busy night for our #RapidMappingTeam While working on the #TaalEruption in the Philippines, we received another activati…",1,Neutral,0.2205469310283661,0.03873804211616516,0.7019769549369812,0.25928497314453125
5944,floods,Unknown,"Forests 🌳 buffer impact of storms &amp; floods 🌿 help address the climate crisis 🌲 provide shelter, jobs &amp; security for forest-dependen…",0,Neutral,0.1023607961833477,0.03306509926915169,0.831508994102478,0.1354258954524994
5945,floods,#ImpeachTrump,"Snow, rain and flash floods leave dozens dead in Afghanistan and Pakistan: At least 43 people are dead in Pakistan and Afghanis…",1,Negative,-0.8750381101854146,0.8807070851325989,0.11362399160861969,0.005668974947184324
5946,floods,"Madrid, España",I want to help you with my proje… https://t.co/cw16DxeQZo,0,Neutral,0.4610535274259746,0.006921165157109499,0.5251041054725647,0.4679746925830841
5947,floods,London 4ever,"Venice canals almost dry, two months after severe floods https://t.co/zbyrK3WhTN",1,Neutral,-0.0611865296959877,0.1370609700679779,0.7870646119117737,0.0758744403719902
5948,floods,Unknown,"Low tide leaves Venice's canals dry, just months after severe floods https://t.co/irGhhYexMr via",1,Neutral,-0.4514647573232651,0.46808308362960815,0.51529860496521,0.01661832630634308
5949,floods,UK and Ireland,#stormbrendan is upon us. Here are some of Aspray's top tips if the storm causing flooding to your property:… https://t.co/kA4M6eV8oS,0,Neutral,-0.08196615427732468,0.1513846516609192,0.7791969180107117,0.06941849738359451
5950,floods,"Belper, England","We have no idea how many more rounds there are! But we’ve already shown in the League &amp; Cup, plus our response to t… https://t.co/plzx6U57CV",0,Neutral,0.19854551646858454,0.007883637212216854,0.7856872081756592,0.2064291536808014
5951,floods,Brussels,#Sentinel2 2020-01-13 Sistan and Baluchestan #Iran Heavy rains generate floods in Chabahar County bands 8/4/3 Data …,1,Neutral,-0.44204935152083635,0.45152467489242554,0.5390000343322754,0.009475323371589184
5952,floods,"Mumbai, India",Deadliest disasters: Earthquakes Floods Forest Fire Volcanic Eruption M0d! &amp; $h,0,Negative,-0.844176510348916,0.8614661693572998,0.1212441548705101,0.01728965900838375
5953,floods,Plymouth (UK) & Budapest (HU),Let’s hope it floods the studios with creativity!,0,Positive,0.9622162454761565,0.003026378806680441,0.03173104673624039,0.9652426242828369
5954,floods,"West Bromwich, England",I can confirm #StormBrendan has arrived in Worcester. Awful conditions out so take it easy out there. On the roads? S…,1,Negative,-0.854643034748733,0.8677032589912415,0.1192365363240242,0.013060224242508411
5955,floods,Kota Tanjung Pinang,"Venice canals almost dry, two months after severe floods https://t.co/P0S6w6voTU",1,Neutral,-0.0611865296959877,0.1370609700679779,0.7870646119117737,0.0758744403719902
5956,floods,Unknown,Birthday appeal to get Pokot children back to school after the floods. I would be really grateful of any help :) es… https://t.co/IqFSVPh3aa,0,Positive,0.9448270327411592,0.003521787468343973,0.04812934994697571,0.9483488202095032
5957,forest fire,"Naples, FL",Liberalism is a cancer. It’s a forest fire that burns down everything it touches. The evidence is all around you.,0,Negative,-0.9304087711498141,0.9373449087142944,0.05571889877319336,0.006936137564480305
5958,forest fire,"Mysore, India",Precautionary measures taken by #karnatakaforest department to avoid forest fire Mathigodu forest area thithimati… https://t.co/7MV8mnxnD8,0,Neutral,-0.013485278934240341,0.06140774488449097,0.8906697034835815,0.047922465950250626
5959,forest fire,"Province of Vladimir, Russia","She can’t engage in open discourse, because if you give the truth oxygen, it turns into a forest fire. https://t.co/a8Bcea…",0,Negative,-0.8362496392801404,0.8430621027946472,0.15012545883655548,0.006812463514506817
5960,forest fire,LONDON,"I can’t believe the academy that gave Best Picture to Crash, The English Patient, Out of Africa, Forest Gump, Green Book, D…",0,Negative,-0.6963261514902115,0.7315511703491211,0.2332238107919693,0.03522501885890961
5961,forest fire,"Chicago, IL","In case you’re trapped in a forest fire, cover yourself in moss, I’m pretty sure it’s fireproof",0,Neutral,0.2324204333126545,0.04821602627635002,0.6711474657058716,0.2806364595890045
5962,forest fire,"Colorado Springs, CO",Hikers doing their best to outdrive a forest fire https://t.co/n3YlQfMGYz,1,Neutral,0.35000998619943857,0.010552993975579739,0.6288840174674988,0.3605629801750183
5963,forest fire,Finland,I'm taking this day off. Not going to do anything I'm supposed to do. I started w tea and breakfast by the Magic Fo… https://t.co/raNd1HtFCp,0,Neutral,-0.44121941179037094,0.4774245321750641,0.486370325088501,0.036205120384693146
5964,forest fire,"England, United Kingdom","Lizzo praises Australia's reaction to the crisis https://t.co/XsM1WVItc6 January 13, 2020 Lizzo found Australia's… https://t.co/xHmK0k0doc",0,Positive,0.7321614641696215,0.005635140463709831,0.2565682530403137,0.7377966046333313
5965,forest fire,"Ho Chi Minh, Vietnam","I don't know what the next posterity will be like because the forest, ocean are polluted, on fire.",0,Negative,-0.9098577620461583,0.9157562851905823,0.07834514230489731,0.005898523144423962
5966,forest fire,A southern Labor voting state,Nearly all of the southern fire areas is regrowth forest that has been previously logged. That m… https://t.co/70oxnmumrX,0,Neutral,-0.04018128290772438,0.07550052553415298,0.8891802430152893,0.035319242626428604
5967,forest fire,The Beach,Tonight I've seen this fire 🔥 above Tokeh village increase from a small fire to this in just 2 hours. This needs to st…,1,Negative,-0.7349541075527668,0.7503207325935364,0.2343127280473709,0.015366625040769577
5968,forest fire,"Lagos, Nigeria",It was a crazy weekend here in Virginia. Very high winds and a large forest fire close to our house. Thankfully the rain…,1,Negative,-0.5124758183956146,0.6097033023834229,0.2930693030357361,0.09722748398780823
5969,forest fire,Australia,Jodie!! We urgently need to stop logging our remaining forests. We need them as refuges and seed banks for fores…,0,Neutral,-0.2615268751978874,0.36723896861076355,0.5270489454269409,0.10571209341287613
5970,forest fire,"Atascocita, Texas",Units responding to a report of a Small Trash Fire on East Fm 1960 And Timber Forest Dr - in Atascocita,0,Neutral,-0.07107750326395035,0.09786173701286316,0.8753540515899658,0.02678423374891281
5971,forest fire,Unknown,ISIS has been using odd weapons - asked its terrorists to use vehicles. The use of these unconventional weapons or… https://t.co/wMWV6hUZxN,0,Neutral,-0.4686119519174099,0.47786426544189453,0.5128834247589111,0.009252313524484634
5972,forest fire,"Prague, Czech Republic",Record fire years in #Amazon &amp; #Australia inflame concerns surrounding climate change effects on forest disturbance… https://t.co/46G93Guqq9,0,Neutral,-0.15138198249042034,0.17718179523944855,0.7970183491706848,0.025799812749028206
5973,forest fire,"Puerto Rico, USA","She can’t engage in open discourse, because if you give the truth oxygen, it turns into a forest fire.",0,Negative,-0.8555978313088417,0.8623164892196655,0.13096486032009125,0.006718657910823822
5974,forest fire,nicolastyrell@gmail.com,FOREST FIRE 1 now available on all streaming services https://t.co/PnuR56N1K6 https://t.co/lfRGA4gBJE,0,Neutral,0.367365789366886,0.0034465373028069735,0.6257411241531372,0.370812326669693
5975,forest fire,Unknown,"., why did you suddenly delete this news story? The public can't trust your reporting if editors in the future…",0,Negative,-0.8851180118508637,0.8906286954879761,0.10386061668395996,0.005510683637112379
5976,forest fire,Unknown,Now I will add #SaveAfrica in all my tweets. It's seems like no one care about the climate crisis in Africa. Global warming c…,0,Negative,-0.8164035249501467,0.8281657099723816,0.16007205843925476,0.011762185022234917
5977,forest fire,"Rennes, France","When women turn 30, they have to pick a subclass: • sea witch • forest witch • fire witch • air witch • space witch",0,Neutral,0.011711232364177704,0.03487301990389824,0.918542742729187,0.04658425226807594
5978,forest fire,"Cowichan, British Columbia",Just wondering what effect all the forest fire smoke and volcanic ash (from 3 volcanoes currently) will have on our… https://t.co/VfEs1Pxltb,0,Neutral,-0.08622693456709385,0.10699455440044403,0.8722378611564636,0.02076761983335018
5979,forest fire,Unknown,People in charge of fire services at the coal face should make the decisions about forest fire prevention managemen… https://t.co/8uRqgt7fBr,0,Neutral,0.0017174594104290009,0.03951046243309975,0.919261634349823,0.04122792184352875
5980,forest fire,Singapore,I read current affairs to my son. Today morning was telling him about #AustraliaBushfires. My son is an animal love… https://t.co/308akbFSxl,0,Neutral,0.31113946810364723,0.045050229877233505,0.5987600684165955,0.35618969798088074
5981,forest fire,Unknown,"If deforestation were discontinued now, the amount of forest lost to fire would be reduced by 30% compared to business as…",0,Neutral,-0.32742854952812195,0.3814883232116699,0.5644519329071045,0.054059773683547974
5982,forest fire,"Saaremaa, Estonia",These Students Are Partnering With Corvids to Replant a Forest After Fire https://t.co/iuiiTJT3jD via,0,Neutral,-0.19462115690112114,0.20700061321258545,0.7806199193000793,0.01237945631146431
5983,forest fire,"UK, US, Paris, tha' 🌍",ISIS calls on its supporters to start forest fires. Islamic State has called its fanatics to set fire to forests in Eu…,0,Negative,-0.7003078367561102,0.7089438438415527,0.28242015838623047,0.008636007085442543
5984,forest fire,Unknown,The forest fire inspector in the conservatory.,0,Neutral,0.02087472565472126,0.01786217652261257,0.9434009194374084,0.03873690217733383
5985,forest fire,Unknown,#NHESS https://t.co/KTX4iMM9GN Evaluating forest fire probability under the influence of human activity based on remote sensing and GIS,0,Neutral,0.01994822546839714,0.01908283680677414,0.9418860673904419,0.03903106227517128
5986,forest fire,"Victoria, Australia",Scientists warn a timber industry proposal to allow some logging in national parks and on other public land to reduce bushfire…,0,Neutral,-0.06544264405965805,0.10315484553575516,0.8591330051422119,0.03771220147609711
5987,forest fire,"Sunnyvale, Ca","‘Save the forest, stop the fire!’ will be ready to send it to #workssanjose #Foresight2020 #art #penandink… https://t.co/fEEtHre6iw",0,Neutral,0.35556179471313953,0.0157566349953413,0.6129249334335327,0.37131842970848083
5988,forest fire,near the forest,A ‘resprouter’ eucalypt forest burned by high-severity fire near the Macalister River in eastern Victo… https://t.co/VgX9H4zxYA,1,Neutral,-0.26617156341671944,0.28304222226142883,0.7000871300697327,0.016870658844709396
5989,forest fires,Unknown,I say to those who are delaying action on climate change: Look at the blood-red sky and unbreathable air in Australia becau…,0,Negative,-0.7151648290455341,0.7285094261169434,0.2581459581851959,0.013344597071409225
5990,forest fires,Unknown,Day by day I just seem to love Taehyung more and more. His words today really comforted me although it’s not in my country b…,0,Positive,0.9667064244858921,0.004597932565957308,0.02409771829843521,0.9713043570518494
5991,forest fires,Unknown,And this. Worth reading. https://t.co/oe3382UzTT,0,Positive,0.9048650423064828,0.005698426626622677,0.08373813331127167,0.9105634689331055
5992,forest fires,Unknown,"Following the example of other ONCEs, I made a small donation on behalf of 'TWICE' to help restore wildlife due to Austra…",0,Neutral,0.439054022077471,0.007312258239835501,0.5463213920593262,0.4463662803173065
5993,forest fires,Heartbreak Hotel,"“You promised the world and I fell for it, I put you first and you adored it, set fires to my forest, and you let i… https://t.co/wtw5gfSzjm",0,Positive,0.731337133795023,0.017263706773519516,0.23413541913032532,0.7486008405685425
5994,forest fires,Deutschland,The resident speaks of natural forest !!! and the resident is afraid that Tesla pumps the groundwater and that the residents…,0,Negative,-0.6199244875460863,0.641586184501648,0.33675211668014526,0.021661696955561638
5995,forest fires,USA,Unleash Hell': New Al Qaeda magazine describes in detail how to start huge forest fires across th...… https://t.co/NgWja64l8R,0,Negative,-0.6987173035740852,0.7094908356666565,0.27973565459251404,0.010773532092571259
5996,forest fires,Worldwide,Climate change is responsible for forest fires in Australia.,0,Negative,-0.6771653927862644,0.6909542083740234,0.2952568829059601,0.013788815587759018
5997,forest fires,Australia,"The climate does not cause forest fires. They are caused by mis-management (silly green-think), lightning, campfires, ciga…",0,Negative,-0.7876786282286048,0.7977485656738281,0.19218145310878754,0.010069937445223331
5998,forest fires,Rwanda,Is that so❓ That's too bad.🙀 Australia has many forest fires.🔥 I´m concerned about firefighters too.🚒👨‍🚒,1,Negative,-0.9145458289422095,0.9211879968643188,0.072169728577137,0.0066421679221093655
5999,forest fires,Unknown,"200112 SECHAN INSTAGRAM ""Hi, this is Sehun &amp; Chanyeol. The damage from the forest fires that began 5 months ago in Aust…",1,Neutral,-0.07778077945113182,0.10792334377765656,0.8619340658187866,0.030142564326524734
6000,forest fires,america,Peruvian President Martin Vizcarra launched a campaign to reforest the Machu Picchu archeological site in order to protect i…,0,Neutral,0.07794662937521935,0.015008386224508286,0.8920366168022156,0.09295501559972763
6001,forest fires,Unknown,set fires to my forest &amp; you let it burn,0,Negative,-0.7338171247392893,0.7511244416236877,0.23156827688217163,0.01730731688439846
6002,forest fires,Unknown,Due to terrible environmental policies of farmers not being allowed to… https://t.co/itmKFISOjh,0,Negative,-0.8224255470559001,0.8298845887184143,0.16265633702278137,0.00745904166251421
6003,forest fires,[she/her],i put you first and you adored it set fires to my forest and you let it burn,0,Positive,0.4642072767019272,0.10628743469715118,0.32321789860725403,0.5704947113990784
6004,forest fires,"North East, England","For those interested in a sceptical view, from Australia, of the standard coverage of Australia's forest fires, this is in…",0,Neutral,-0.08607964217662811,0.12078510969877243,0.844509482383728,0.03470546752214432
6005,forest fires,"Darwin, Northern Territory",bestinaus: Australia forest fires &amp; free mx backup services offered by Duocircle to backup enterprise emails -… https://t.co/535sRXPtWG,0,Neutral,0.1256102966144681,0.010742376558482647,0.8529049158096313,0.13635267317295074
6006,forest fires,Seymou,"bahahahaha yes, they'll probably still be happening in March. bushfires don't go out after a couple d… https://t.co/887yP4ff8W",0,Negative,-0.5765836797654629,0.6195722222328186,0.33743926882743835,0.04298854246735573
6007,forest fires,Queanbeyan NSW,#SOS Logging must Cease Immediately. The 2030 Plan must be scrapped and an immediate end must be made to protect the little na…,0,Negative,-0.7831860678270459,0.7937776446342468,0.1956307590007782,0.010591576807200909
6008,forest fires,Unknown,It is terrible news what we see on TV every day about those forest fires. Terrible for all those peopl… https://t.co/vx2jaFBXCW,1,Negative,-0.9148132936097682,0.9225526452064514,0.06970798224210739,0.007739351596683264
6009,forest fires,Unknown,"#NatureTerrorism ISIS Tells Followers to Set Forest Fires in U.S., Europe https://t.co/XMdfeYTImE",0,Negative,-0.7094499669037759,0.7168530225753784,0.2757440209388733,0.0074030556716024876
6010,forest fires,Unknown,Pawcept: Australia and Amazon Forest Fires: Cheering the Ch... https://t.co/KxqLGw8eTt,1,Neutral,0.07401303295046091,0.015082388184964657,0.8958221673965454,0.08909542113542557
6011,forest fires,JAPAN,Some regions of the world at risk of forest fires may become unsuitable for human habitation https://t.co/dMNoDrcazY,0,Negative,-0.5798692051321268,0.5922930836677551,0.3952829837799072,0.012423878535628319
6012,forest fires,vaikunth,This is getting more &amp; more serious.... Is The Dessert Barbaric Cult fighting a Covert war 👿 ?? https://t.co/hdrhGfsbpN,0,Negative,-0.8680561459623277,0.87582927942276,0.11639763414859772,0.007773133460432291
6013,forest fires,Unknown,BBC News - Climate change: Australia fires will be 'normal' in warmer world https://t.co/R30bO3gmJc,0,Neutral,0.0949642127379775,0.013088756240904331,0.8788582682609558,0.10805296897888184
6014,forest fires,Teesside,"Forrest fires in Oz are ""not man made"" then claim its down to poor… https://t.co/Dlcqt32Mzv",0,Negative,-0.7785049565136433,0.7883570790290833,0.20179075002670288,0.009852122515439987
6015,forest fires,Unknown,"Australia will have their sin cause forgiven, and new forests and plants will regenerate. And forest fires blown of… https://t.co/5xlZGwxL9J",0,Neutral,0.23033124580979347,0.048769231885671616,0.672130286693573,0.2791004776954651
6016,forest fires,USA,Pray for Australia Forest Fires shirt https://t.co/IyRT65zN2R https://t.co/HNPSeOb2Xx,1,Neutral,0.11074223928153515,0.021854238584637642,0.8455492854118347,0.1325964778661728
6017,forest fires,"Brisbane, Australia",How good is destroying the planet and killing people through carbon emissions and forest fires?… https://t.co/BmorRrbAZF,0,Negative,-0.8200374022126198,0.8317322134971619,0.15657301247119904,0.011694811284542084
6018,forest fires,Unknown,Many forest fires are caused by Arson. The forest fire has drastically reduced Prime Minister Morrison's approval r… https://t.co/U5zP170B0m,0,Negative,-0.8683452089317143,0.8746302127838135,0.11908474564552307,0.00628500385209918
6019,forest fires,Australia,Gutless has caved in to the Loony Left and the rabid Mainstream Media - neither of whom would have a clu…,0,Negative,-0.8140157489106059,0.825187623500824,0.163640558719635,0.011171874590218067
6020,forest fires,Unknown,The fires are in #Australia now but come this summer we will be fighting our own battles against forest fires. We're…,1,Neutral,-0.09145793318748474,0.16541247069835663,0.7606330513954163,0.07395453751087189
6021,forest fires,United Kingdom,🔥🔥 You harped on this morning about climate change causing Australian fires...but you didn't mention n… https://t.co/xo7bRDUMJp,0,Neutral,-0.3840402252972126,0.420996755361557,0.5420467257499695,0.036956530064344406
6022,forest fires,Sydney Nova Scotia,More Santa Winds with a lot more forest fires and fires in late January 2020 My Video Coming Soon,0,Neutral,-0.15171224623918533,0.21168023347854614,0.7283517718315125,0.05996798723936081
6023,forest fires,Unknown,"Good things like, for example, putting our planet at the b… https://t.co/08t8kMRLew",0,Positive,0.8898859079927206,0.008795613422989845,0.09252289682626724,0.8986815214157104
6024,forest fires,"กรุงเทพมหานคร, ประเทศไทย",Its crazy and sad to see the current fires happening in the amazon rain forest! I was lucky to visit last year to…,1,Negative,-0.8654107805341482,0.8828698396682739,0.09967102855443954,0.01745905913412571
6025,forest fires,Unknown,Theyre surrounded by water...why are they not drawing water from sea.when forest fires occur in greece th… https://t.co/OS0e59RtFU,0,Neutral,-0.2776169925928116,0.2930768132209778,0.6914633512496948,0.015459820628166199
6026,forest fires,"Sydney, New South Wales",Hey non Australians. It’s a bush fire. The equivalent to a forest fire anywhere else. Calling them brush fires seri… https://t.co/WoDj2FNeoi,0,Negative,-0.6980870813131332,0.709694504737854,0.2786981165409088,0.011607423424720764
6027,forest fires,makati,Fires have also affected the alpine habitat of the endangered southern corroboree frog and the forest and sub-alpin… https://t.co/fAuS7OC8eC,0,Negative,-0.692306075245142,0.7016854882240295,0.2889351546764374,0.009379412978887558
6028,forest fires,"Chelsea, Québec",The Amazon is a long and windy river that does not always have the infrastructure or accessibility for tourists. https://t.co/hLBTFT1uqf,0,Negative,-0.5463583301752806,0.5717845559120178,0.40278926491737366,0.02542622573673725
